Start Month,End Month,19,20,21,22,23
01,01,0.322303364539586,0.05181720729342551,-0.07482542335223198,-0.386401602508379,0.5547539461794395
01,02,0.6561938466257735,-0.04123002428923799,-0.257828915838949,-0.40268131595533546,0.6482759283671985
01,03,0.6238456905691414,-0.016410121476928,-0.1989800849647095,-0.33806274431276545,0.42589560378586855
01,04,0.510733760679948,-0.16559900177074952,-0.2884450608319674,-0.21165681356716753,0.190874858345355
01,05,0.5208417892209315,-0.1857393793928966,-0.28567203284886045,-0.05109281065659649,-0.058556397046204994
01,06,0.527183159733986,-0.21732456567133404,-0.3439326455768825,0.002104629293040021,-0.23996698071497946
01,07,0.553223999356557,-0.163161457997033,-0.381216160443762,0.010539218397844486,-0.3564721711980415
01,08,0.5324911181053429,-0.1680435494016165,-0.374043154523027,-0.06630747213585302,-0.40321470445309654
01,09,0.5921159800174105,-0.18298966406306952,-0.381477812374545,-0.15118784293652848,-0.42305452140983646
01,10,0.6620329787211824,-0.2623441664799635,-0.30820334627899204,-0.2645143674967135,-0.39763317622670047
01,11,0.7047253374785896,-0.298064252718473,-0.279250651289769,-0.3226221957817,-0.412062414291211
01,12,0.6733961843973055,-0.313444825861173,-0.20826623806693198,-0.306384750695431,-0.37706366813061654
02,02,0.9900843291695499,-0.1342772561791075,-0.4408324098696111,-0.4189610284937766,0.7417979118323771
02,03,0.774616858050622,-0.050523785265938946,-0.26105741342979755,-0.3138933173974115,0.36146643495173003
02,04,0.5735438887757355,-0.23807107095027302,-0.359651604333105,-0.15340854979411847,0.0695818299288105
02,05,0.5704763949688825,-0.2451285266064435,-0.3383836855527365,0.03273438785856852,-0.21188398279887702
02,06,0.568159116023831,-0.2711529197890865,-0.39775408912629096,0.07980587872573651,-0.39891116549906247
02,07,0.5917107746347146,-0.198991235581664,-0.43228128273853955,0.076696021175395,-0.5083431907639425
02,08,0.5625179439580295,-0.199452230571873,-0.4167885441401031,-0.020579739345127503,-0.5400673692160515
02,09,0.6258425553091985,-0.212340523167016,-0.41980936218166454,-0.12178612292285701,-0.545280579550242
02,10,0.699780711713889,-0.297250986365611,-0.334134226841909,-0.2509713401085305,-0.5034539680116725
02,11,0.7429675349665524,-0.33305239673019105,-0.2996931750068735,-0.31624425398848693,-0.508744050174856
02,12,0.705313717781861,-0.3466504650791365,-0.2203972213608835,-0.29911049222290553,-0.46177436107942454
03,03,0.5591493862517456,0.03322968517251051,-0.0812824170930475,-0.208825606112705,-0.01886504142683701
03,04,0.365273673245294,-0.28996797927792994,-0.31906120370590396,-0.020632313363615994,-0.266526212549441
03,05,0.430607081609745,-0.28207894988289245,-0.30423411061718253,0.18329952608014546,-0.5297779489314665
03,06,0.462677812348664,-0.3053718352948155,-0.38698450813243845,0.2044976058353825,-0.6840884345397695
03,07,0.5120360621964171,-0.21193403067046102,-0.4305710559537805,0.17582743031625703,-0.7583714118007601
03,08,0.4912568765592745,-0.2103147254944595,-0.41278123409307105,0.045817142667425974,-0.7537115820670149
03,09,0.57380801402664,-0.22349241786877647,-0.41680606807301096,-0.07933256598355348,-0.729148935803431
03,10,0.6634927620361265,-0.317622701849726,-0.32079695428429755,-0.2299726301259795,-0.6591104524852
03,11,0.7155101125529976,-0.35513852430626897,-0.284011037917122,-0.30483127884350353,-0.6476931566949006
03,12,0.6768366505888526,-0.367887787312842,-0.1983537016161205,-0.28712543815549446,-0.5821315881567015
04,04,0.17139796009251654,-0.6131656433770191,-0.5568399927450066,0.167560979914686,-0.5141873825916815
04,05,0.3663359325233,-0.43973326693154197,-0.415709957539541,0.379362091660876,-0.7852344019144152
04,06,0.43052062029538607,-0.418239009597898,-0.4888852052346695,0.34227200885981296,-0.9058295685371811
04,07,0.5002577323841529,-0.27322496006200647,-0.5178932152666975,0.2719906885519885,-0.9432480047191859
04,08,0.47767837133447194,-0.2590236069021705,-0.479080997509092,0.09674569092289001,-0.9006808902784835
04,09,0.5762511201695675,-0.26627943501549,-0.4727266757704845,-0.057750393212196535,-0.8475295816455299
04,10,0.678398962370568,-0.36774446825130547,-0.355013317364981,-0.232993632737082,-0.750574082150501
04,11,0.7350552031775199,-0.403684549980586,-0.3093521160094565,-0.3168319874163405,-0.726296671809806
04,12,0.6899130167337736,-0.412456395964686,-0.211361622349059,-0.29582542123312056,-0.644716760480434
05,05,0.5612739058433446,-0.266300892685944,-0.27457992296015493,0.5911632042226025,-1.056281420028612
05,06,0.5600819526897385,-0.320775692101888,-0.45490781310003053,0.42962752511665203,-1.1016506577767924
05,07,0.6098776567665531,-0.1599113998186095,-0.5049109555775125,0.30680059363286294,-1.08626821802528
05,08,0.5542484744523369,-0.17048809790041,-0.4596412487630535,0.079041868825364,-0.9973042682755017
05,09,0.6572217525688375,-0.19690219433308148,-0.4559040157958714,-0.10281266604415601,-0.9141980270423875
05,10,0.7628991247114375,-0.326840945152702,-0.321375538434416,-0.29975273506058747,-0.7899718674855795
05,11,0.8155776648186321,-0.37375867752008957,-0.27399670378054003,-0.386030982311733,-0.756597998667349
05,12,0.754727394149059,-0.38736773950774145,-0.1681768262317845,-0.3537487196524285,-0.6610329318851326
06,06,0.5588900004132515,-0.375250492375932,-0.6352357026410895,0.2680918451989985,-1.1470198958301476
06,07,0.6341795300318005,-0.106716652442562,-0.620076474040232,0.164619285897465,-1.1012616087580795
06,08,0.551906666967896,-0.13855050198682498,-0.5213283595259945,-0.09166524264587897,-0.9776452189304045
06,09,0.6812087145201126,-0.17955252015162448,-0.5012350389142765,-0.27630663363738606,-0.8786771775275125
06,10,0.80322416945765,-0.3389489539584165,-0.3307346598164855,-0.47793592435555604,-0.7367099559533999
06,11,0.857961625977535,-0.3916683100188221,-0.27389950117286,-0.5488966819636085,-0.7066507619362474
06,12,0.782363607323292,-0.404663001490946,-0.15297638443896,-0.48873613511940645,-0.6045688620711146
