SPI Type,Month,2019,2020,2021,2022,2023
1,1,0.15584136742546595,0.12586917921463137,-0.33590595594954464,-0.4709436035470963,0.3350568025637198
1,2,0.9030430302750877,-0.028590216699158864,-0.43064284560304816,-0.4411847600766011,0.1261515961801114
1,3,0.08276517185740848,-0.21845300145136537,-0.10430808807418077,-0.6343182292363513,-0.08224598635628887
1,4,0.06393788357510367,-0.9268757475356056,-0.8116051655274806,0.11422001430282967,-0.7083521481363968
1,5,0.8856799803884581,-0.25798223379277296,0.08417523780024233,0.24976695704142954,0.3126936870657292
1,6,0.08926006939807282,-0.40751796891118347,-1.0466467735021758,-0.4567982357269988,0.5604461199482577
1,7,0.586616047718566,0.45089827823952267,-0.4185303026757279,0.25661852382285777,0.011876255096254843
1,8,0.9206250400815323,-0.7259734985016685,0.1785575540036799,-0.6907930498768867,0.4343577972254026
1,9,1.0238209559331315,-0.5352802733834978,-0.4217469709476919,-0.6966281477137442,0.2865194533651202
1,10,0.39283667626435725,-0.051207741243231575,0.8036644619475429,-0.35886585049127573,0.5574296357652576
1,11,0.423879626831723,-0.5096666690148817,-0.8304112431950998,0.055639491366095035,-0.7576928427998624
1,12,0.2580725130493708,-0.4303557639268941,-0.17626294050365468,0.9609547921875369,0.3081958750832562
2,1,0.6255602560916982,0.202207387501628,-0.62408017465364,-0.32530542817688773,0.9504379248724313
2,2,0.6820184063148729,0.01218109674610095,-0.5360107898783061,-0.6642306530137566,0.24616724030092574
2,3,0.7002753852474051,-0.20691123360842584,-0.369097373909143,-0.8618954543426608,-0.06542269144740737
2,4,0.155515467036593,-0.8849414295153217,-0.49769191077136193,-0.012582342661584043,-0.7207451407013576
2,5,0.7902792104969261,-0.7762422592640492,-0.35522386899226915,0.24903024870159476,-0.10743019290286085
2,6,0.748225862910308,-0.5117616885665155,-0.6167507196695667,-0.15958790665566336,0.5012965872518736
2,7,0.43852317435452226,-0.019111206326623862,-1.0763947832519056,-0.19737235705441528,0.4327635152090829
2,8,1.0686877958620282,-0.12395930706103675,-0.20961629050130112,-0.2810982910080289,0.25514330981960265
2,9,1.4142130512651867,-0.9506730563785197,-0.11912037659106425,-1.07258740118758,0.4191940387229515
2,10,1.006756409117398,-0.5189503335169341,0.3081093839693035,-0.8044042607318566,0.4316608703843561
2,11,0.4136930227418289,-0.30478599645408605,0.38369246904797577,-0.3403903239641812,0.1854481330140151
2,12,0.3962646031880716,-0.6985840951119772,-0.6710606892303589,0.5796976893397567,-0.32297840223280366
3,1,0.6988949049273725,0.33750037724526427,-0.8133051992083896,-0.7762185266204262,0.7019021543795173
3,2,0.9363101368265742,0.1439947116078907,-0.8686505509537479,-0.549492220536796,0.8225491905309509
3,3,0.6275113226770067,-0.17852394084846096,-0.344336396949605,-0.9742638621085128,0.08513923777979128
3,4,0.4461059038995161,-0.8415830696210015,-0.5911931319991952,-0.15306103724265124,-0.6668812955978087
3,5,0.7607277282583897,-0.7824098078099239,-0.22474695862404193,0.08988128979199494,-0.18440591166770554
3,6,0.6595882617717362,-0.854779024643014,-0.8642411178215623,-0.07188718699544508,0.18545969903310042
3,7,0.8985992772162547,-0.22554075584007632,-0.7354768422655399,-0.05685043185886726,0.4375072927228829
3,8,0.7748092034854142,-0.35493393690726055,-0.7781819759365093,-0.5305217585165932,0.521995564998949
3,9,1.5231647912530295,-0.43359931381936334,-0.4006253399721093,-0.6345762695195435,0.3386067304675127
3,10,1.3300321806065227,-0.8666825370591027,0.35416012777835726,-1.1157503032872316,0.5055589446370454
3,11,0.9806221169326049,-0.6696120867693577,0.03324306520974124,-0.7617888461629524,0.1967777764890695
3,12,0.4065204314891649,-0.458825821532226,0.2949296346584666,0.03290448267985925,0.2924885677404267
