,Date,SPI Type,value
0,2019-01,1,0.15584136742546595
1,2020-01,1,0.12586917921463137
2,2021-01,1,-0.33590595594954464
3,2022-01,1,-0.4709436035470963
4,2023-01,1,0.3350568025637198
5,2019-02,1,0.9030430302750877
6,2020-02,1,-0.028590216699158864
7,2021-02,1,-0.43064284560304816
8,2022-02,1,-0.4411847600766011
9,2023-02,1,0.1261515961801114
10,2019-03,1,0.08276517185740848
11,2020-03,1,-0.21845300145136537
12,2021-03,1,-0.10430808807418077
13,2022-03,1,-0.6343182292363513
14,2023-03,1,-0.08224598635628887
15,2019-04,1,0.06393788357510367
16,2020-04,1,-0.9268757475356056
17,2021-04,1,-0.8116051655274806
18,2022-04,1,0.11422001430282967
19,2023-04,1,-0.7083521481363968
20,2019-05,1,0.8856799803884581
21,2020-05,1,-0.25798223379277296
22,2021-05,1,0.08417523780024233
23,2022-05,1,0.24976695704142954
24,2023-05,1,0.3126936870657292
25,2019-06,1,0.08926006939807282
26,2020-06,1,-0.40751796891118347
27,2021-06,1,-1.0466467735021758
28,2022-06,1,-0.4567982357269988
29,2023-06,1,0.5604461199482577
30,2019-07,1,0.586616047718566
31,2020-07,1,0.45089827823952267
32,2021-07,1,-0.4185303026757279
33,2022-07,1,0.25661852382285777
34,2023-07,1,0.011876255096254843
35,2019-08,1,0.9206250400815323
36,2020-08,1,-0.7259734985016685
37,2021-08,1,0.1785575540036799
38,2022-08,1,-0.6907930498768867
39,2023-08,1,0.4343577972254026
40,2019-09,1,1.0238209559331315
41,2020-09,1,-0.5352802733834978
42,2021-09,1,-0.4217469709476919
43,2022-09,1,-0.6966281477137442
44,2023-09,1,0.2865194533651202
45,2019-10,1,0.39283667626435725
46,2020-10,1,-0.051207741243231575
47,2021-10,1,0.8036644619475429
48,2022-10,1,-0.35886585049127573
49,2023-10,1,0.5574296357652576
50,2019-11,1,0.423879626831723
51,2020-11,1,-0.5096666690148817
52,2021-11,1,-0.8304112431950998
53,2022-11,1,0.055639491366095035
54,2023-11,1,-0.7576928427998624
55,2019-12,1,0.2580725130493708
56,2020-12,1,-0.4303557639268941
57,2021-12,1,-0.17626294050365468
58,2022-12,1,0.9609547921875369
59,2023-12,1,0.3081958750832562
60,2019-01,2,0.6255602560916982
61,2020-01,2,0.202207387501628
62,2021-01,2,-0.62408017465364
63,2022-01,2,-0.32530542817688773
64,2023-01,2,0.9504379248724313
65,2019-02,2,0.6820184063148729
66,2020-02,2,0.01218109674610095
67,2021-02,2,-0.5360107898783061
68,2022-02,2,-0.6642306530137566
69,2023-02,2,0.24616724030092574
70,2019-03,2,0.7002753852474051
71,2020-03,2,-0.20691123360842584
72,2021-03,2,-0.369097373909143
73,2022-03,2,-0.8618954543426608
74,2023-03,2,-0.06542269144740737
75,2019-04,2,0.155515467036593
76,2020-04,2,-0.8849414295153217
77,2021-04,2,-0.49769191077136193
78,2022-04,2,-0.012582342661584043
79,2023-04,2,-0.7207451407013576
80,2019-05,2,0.7902792104969261
81,2020-05,2,-0.7762422592640492
82,2021-05,2,-0.35522386899226915
83,2022-05,2,0.24903024870159476
84,2023-05,2,-0.10743019290286085
85,2019-06,2,0.748225862910308
86,2020-06,2,-0.5117616885665155
87,2021-06,2,-0.6167507196695667
88,2022-06,2,-0.15958790665566336
89,2023-06,2,0.5012965872518736
90,2019-07,2,0.43852317435452226
91,2020-07,2,-0.019111206326623862
92,2021-07,2,-1.0763947832519056
93,2022-07,2,-0.19737235705441528
94,2023-07,2,0.4327635152090829
95,2019-08,2,1.0686877958620282
96,2020-08,2,-0.12395930706103675
97,2021-08,2,-0.20961629050130112
98,2022-08,2,-0.2810982910080289
99,2023-08,2,0.25514330981960265
100,2019-09,2,1.4142130512651867
101,2020-09,2,-0.9506730563785197
102,2021-09,2,-0.11912037659106425
103,2022-09,2,-1.07258740118758
104,2023-09,2,0.4191940387229515
105,2019-10,2,1.006756409117398
106,2020-10,2,-0.5189503335169341
107,2021-10,2,0.3081093839693035
108,2022-10,2,-0.8044042607318566
109,2023-10,2,0.4316608703843561
110,2019-11,2,0.4136930227418289
111,2020-11,2,-0.30478599645408605
112,2021-11,2,0.38369246904797577
113,2022-11,2,-0.3403903239641812
114,2023-11,2,0.1854481330140151
115,2019-12,2,0.3962646031880716
116,2020-12,2,-0.6985840951119772
117,2021-12,2,-0.6710606892303589
118,2022-12,2,0.5796976893397567
119,2023-12,2,-0.32297840223280366
120,2019-01,3,0.6988949049273725
121,2020-01,3,0.33750037724526427
122,2021-01,3,-0.8133051992083896
123,2022-01,3,-0.7762185266204262
124,2023-01,3,0.7019021543795173
125,2019-02,3,0.9363101368265742
126,2020-02,3,0.1439947116078907
127,2021-02,3,-0.8686505509537479
128,2022-02,3,-0.549492220536796
129,2023-02,3,0.8225491905309509
130,2019-03,3,0.6275113226770067
131,2020-03,3,-0.17852394084846096
132,2021-03,3,-0.344336396949605
133,2022-03,3,-0.9742638621085128
134,2023-03,3,0.08513923777979128
135,2019-04,3,0.4461059038995161
136,2020-04,3,-0.8415830696210015
137,2021-04,3,-0.5911931319991952
138,2022-04,3,-0.15306103724265124
139,2023-04,3,-0.6668812955978087
140,2019-05,3,0.7607277282583897
141,2020-05,3,-0.7824098078099239
142,2021-05,3,-0.22474695862404193
143,2022-05,3,0.08988128979199494
144,2023-05,3,-0.18440591166770554
145,2019-06,3,0.6595882617717362
146,2020-06,3,-0.854779024643014
147,2021-06,3,-0.8642411178215623
148,2022-06,3,-0.07188718699544508
149,2023-06,3,0.18545969903310042
150,2019-07,3,0.8985992772162547
