,Date,SPI Type,value
0,2019-01,1,1.5473319733024353
1,2020-01,1,3.907548444229637
2,2021-01,1,1.2604108913762624
3,2022-01,1,-2.0880185550125168
4,2023-01,1,1.5539351395987984
5,2019-02,1,1.0984945754053246
6,2020-02,1,1.6893351327037924
7,2021-02,1,-1.3348408811203625
8,2022-02,1,0.08679298206509858
9,2023-02,1,0.924441023560083
10,2019-03,1,-1.4054548053977773
11,2020-03,1,2.9753891823877954
12,2021-03,1,0.5750829868925973
13,2022-03,1,0.9135774991309287
14,2023-03,1,1.186217415702965
15,2019-04,1,2.352550185432242
16,2020-04,1,1.132465181486489
17,2021-04,1,0.9696951229079017
18,2022-04,1,-0.2565803739887321
19,2023-04,1,0.5855114608383062
20,2019-05,1,4.0743516548867715
21,2020-05,1,1.2586259609422885
22,2021-05,1,2.96990463390425
23,2022-05,1,0.16177665377721948
24,2023-05,1,-1.0153745364454132
25,2019-06,1,2.8140390708039407
26,2020-06,1,-0.6618607085831497
27,2021-06,1,1.9534511950833333
28,2022-06,1,-1.666908888606796
29,2023-06,1,-0.2482742813276321
30,2019-07,1,-0.45964039820039854
31,2020-07,1,1.5658665082814862
32,2021-07,1,1.9958027633583146
33,2022-07,1,-1.7398451520696652
34,2023-07,1,0.8089808057141096
35,2019-08,1,1.3189806400424846
36,2020-08,1,1.648453558220308
37,2021-08,1,1.3656193121695204
38,2022-08,1,2.5061475026098923
39,2023-08,1,-4.089858821860326
40,2019-09,1,-1.2864617777814935
41,2020-09,1,2.484532867647944
42,2021-09,1,-2.169499500270402
43,2022-09,1,-3.8087818365411867
44,2023-09,1,-1.328213019835556
45,2019-10,1,2.710205471107704
46,2020-10,1,-0.23067351309667797
47,2021-10,1,0.9677339272695856
48,2022-10,1,-0.4235775291103699
49,2023-10,1,0.8300895929600631
50,2019-11,1,-1.0560132567716625
51,2020-11,1,-2.172831221496373
52,2021-11,1,-2.505263539065862
53,2022-11,1,1.7655604787945947
54,2023-11,1,-2.2364077214534706
55,2019-12,1,-2.3020216591800815
56,2020-12,1,0.9182614097734448
57,2021-12,1,-2.2074329776825268
58,2022-12,1,0.7254185073618963
59,2023-12,1,-0.18337319879790148
60,2019-01,2,4.17450450377236
61,2020-01,2,1.1637264483918488
62,2021-01,2,1.274610507932976
63,2022-01,2,-3.3490169397247125
64,2023-01,2,1.3743317955279573
65,2019-02,2,1.7057820408302744
66,2020-02,2,3.663698279817606
67,2021-02,2,-0.14532187382797693
68,2022-02,2,-1.5744100688712608
69,2023-02,2,1.6589988588207507
70,2019-03,2,-0.2319152086860067
71,2020-03,2,3.0534983776699822
72,2021-03,2,-0.5790837685440344
73,2022-03,2,0.40122338179467587
74,2023-03,2,1.1110963963892606
75,2019-04,2,0.9814985887702058
76,2020-04,2,2.6038321240207853
77,2021-04,2,1.044840687387536
78,2022-04,2,0.2879702434102156
79,2023-04,2,1.2835611726920864
80,2019-05,2,4.276261871370062
81,2020-05,2,1.4904096677098724
82,2021-05,2,2.454465685505354
83,2022-05,2,-0.04671224395116689
84,2023-05,2,-0.3614090347332926
85,2019-06,2,4.457880113648651
86,2020-06,2,0.4902519958038524
87,2021-06,2,3.0660487959931233
88,2022-06,2,-1.078076532246056
89,2023-06,2,-1.0423456298747333
90,2019-07,2,1.8707759071659111
91,2020-07,2,0.46017684215372734
92,2021-07,2,2.43819989787921
93,2022-07,2,-2.4723598374983866
94,2023-07,2,0.09292829948109016
95,2019-08,2,0.48596262748644103
96,2020-08,2,2.036292803397314
97,2021-08,2,1.970577257039094
98,2022-08,2,0.6971842486699055
99,2023-08,2,-1.6221717184577646
100,2019-09,2,-0.3778479050786466
101,2020-09,2,2.577252153969394
102,2021-09,2,-0.8883004235001412
103,2022-09,2,-0.6944686699955166
104,2023-09,2,-2.737156754356313
105,2019-10,2,1.4453921314355347
106,2020-10,2,1.3901348996089449
107,2021-10,2,-0.8069212974453931
108,2022-10,2,-2.896862781222907
109,2023-10,2,-0.4347354546515165
110,2019-11,2,1.4037887139900993
111,2020-11,2,-1.6479923229213689
112,2021-11,2,-0.9407785363806013
113,2022-11,2,0.5558576920996858
114,2023-11,2,-0.8639400868773751
115,2019-12,2,-2.0587235727768274
116,2020-12,2,-0.7203334380889955
117,2021-12,2,-3.089793212981622
118,2022-12,2,1.3515670349319902
119,2023-12,2,-1.6558597008274065
120,2019-01,3,3.24908926502193
121,2020-01,3,0.17677778366562882
122,2021-01,3,-0.28242382943228833
123,2022-01,3,-3.8607023682371966
124,2023-01,3,1.8872058078788596
125,2019-02,3,4.196140219911766
126,2020-02,3,1.690446579476829
127,2021-02,3,0.2438242873059397
128,2022-02,3,-2.778022671496818
129,2023-02,3,1.5205506534443511
130,2019-03,3,0.5990759040450764
131,2020-03,3,4.2390798625055925
132,2021-03,3,0.10101237727416396
133,2022-03,3,-0.6808498481939614
134,2023-03,3,1.8042101368662502
135,2019-04,3,1.32269015964722
136,2020-04,3,2.8547268898841645
137,2021-04,3,0.2527223046279465
138,2022-04,3,0.03620953685204859
139,2023-04,3,1.4101478910245644
140,2019-05,3,3.291041096745191
141,2020-05,3,2.4900502756913157
142,2021-05,3,2.420407317720269
143,2022-05,3,0.29315674952585496
144,2023-05,3,0.391621631413091
145,2019-06,3,4.689296213323221
146,2020-06,3,0.7955350762866072
147,2021-06,3,2.8638756931099425
148,2022-06,3,-0.9749921076245391
149,2023-06,3,-0.552153064697061
150,2019-07,3,3.821387277235208
151,2020-07,3,1.0048614251967916
152,2021-07,3,3.390892189195044
153,2022-07,3,-1.7483668814576379
