,Date,SPI Type,value
0,2019-01,1,0.7558582249463391
1,2020-01,1,2.0736131236062247
2,2021-01,1,0.3606559550109749
3,2022-01,1,-1.9539748367199374
4,2023-01,1,1.1611878026210836
5,2019-02,1,0.2128244961166595
6,2020-02,1,1.3951910505989635
7,2021-02,1,-1.2624714731367643
8,2022-02,1,-0.9997254392757196
9,2023-02,1,-0.2731186857383775
10,2019-03,1,-1.142507872781818
11,2020-03,1,2.463268007480107
12,2021-03,1,0.09611146220077524
13,2022-03,1,-0.34707094002072336
14,2023-03,1,-0.23358132682301497
15,2019-04,1,2.437411714192374
16,2020-04,1,0.05440140814428633
17,2021-04,1,0.5291618112899735
18,2022-04,1,-1.6324563508518293
19,2023-04,1,-0.0074691140077852835
20,2019-05,1,2.83502884692783
21,2020-05,1,0.15572597470967534
22,2021-05,1,2.43528938804352
23,2022-05,1,-0.9186950563950531
24,2023-05,1,0.22433182040163763
25,2019-06,1,1.660147182834299
26,2020-06,1,-0.5559282840497669
27,2021-06,1,2.3541095184273413
28,2022-06,1,-0.9098466163806158
29,2023-06,1,-1.241646327557952
30,2019-07,1,-0.3298928184407349
31,2020-07,1,0.24074046319413758
32,2021-07,1,2.7211586179578053
33,2022-07,1,-1.0676069597125541
34,2023-07,1,-1.644667762743491
35,2019-08,1,-0.33556125585406943
36,2020-08,1,-0.8534887852023363
37,2021-08,1,1.3879271288100652
38,2022-08,1,3.1418932963340445
39,2023-08,1,-4.061662805015026
40,2019-09,1,-1.0810734376108144
41,2020-09,1,0.5961347752770938
42,2021-09,1,-0.768156948429021
43,2022-09,1,-2.77451479535073
44,2023-09,1,-1.4246689944605577
45,2019-10,1,1.4353182338505726
46,2020-10,1,-0.7712428130974073
47,2021-10,1,0.161634095982536
48,2022-10,1,-0.2153794699592846
49,2023-10,1,-0.055401228360347776
50,2019-11,1,0.28274799735828515
51,2020-11,1,-1.7120120296561416
52,2021-11,1,-2.6514902913259792
53,2022-11,1,1.3682187089904083
54,2023-11,1,-1.4578307908271475
55,2019-12,1,-0.3440815452681116
56,2020-12,1,0.0008710930920137413
57,2021-12,1,-0.9615703155758952
58,2022-12,1,0.4867224452253843
59,2023-12,1,0.2824107277430503
60,2019-01,2,2.7048829249753417
61,2020-01,2,0.6258646181282346
62,2021-01,2,0.21767822634097383
63,2022-01,2,-3.101980413502105
64,2023-01,2,0.9569947267902477
65,2019-02,2,0.6015259321623762
66,2020-02,2,2.130772916557498
67,2021-02,2,-0.6711020394961822
68,2022-02,2,-2.2656104000497694
69,2023-02,2,0.47297389219743774
70,2019-03,2,-0.5698123288133609
71,2020-03,2,2.338543462573052
72,2021-03,2,-0.8284875307374571
73,2022-03,2,-1.0950571503697268
74,2023-03,2,-0.6978687156713423
75,2019-04,2,1.2250442718017276
76,2020-04,2,1.9532605227870556
77,2021-04,2,0.38188232827324337
78,2022-04,2,-1.5393363187623585
79,2023-04,2,0.2419015407873189
80,2019-05,2,3.2253303128917654
81,2020-05,2,-0.006833425851050129
82,2021-05,2,1.8057852479156933
83,2022-05,2,-1.7169768243162555
84,2023-05,2,0.37930463462114916
85,2019-06,2,2.8630823143368938
86,2020-06,2,-0.46747668673600445
87,2021-06,2,2.9541735727057703
88,2022-06,2,-1.0207132759434352
89,2023-06,2,-0.7212016401278334
90,2019-07,2,0.8403886828767426
91,2020-07,2,-0.5918381038248238
92,2021-07,2,3.249829452571808
93,2022-07,2,-1.7072410295467066
94,2023-07,2,-2.273123092096917
95,2019-08,2,-0.6951091546706608
96,2020-08,2,-0.7508843471290854
97,2021-08,2,2.4846558461488444
98,2022-08,2,1.7576591526476057
99,2023-08,2,-3.396788926976235
100,2019-09,2,-0.9618187699330463
101,2020-09,2,-0.3282934103750318
102,2021-09,2,0.20921981088683428
103,2022-09,2,0.5498647622146222
104,2023-09,2,-3.093538506916788
105,2019-10,2,0.8532184422859016
106,2020-10,2,-0.21337335400467505
107,2021-10,2,-0.6091112589624436
108,2022-10,2,-2.292687366281218
109,2023-10,2,-1.0717957114573504
110,2019-11,2,1.472637213624729
111,2020-11,2,-1.8453097557561184
112,2021-11,2,-1.7347352559919422
113,2022-11,2,0.6622680132118792
114,2023-11,2,-1.1141858759084904
115,2019-12,2,-0.23521131441698287
116,2020-12,2,-0.8742628576806255
117,2021-12,2,-1.4960138894099118
118,2022-12,2,1.0269830461606266
119,2023-12,2,-0.2208352093093368
120,2019-01,3,2.028199194077885
121,2020-01,3,0.40716734312317965
122,2021-01,3,-0.8559653913715447
123,2022-01,3,-3.6355318139520074
124,2023-01,3,1.4943426342585655
125,2019-02,3,2.4646870522857083
126,2020-02,3,1.0012562561344123
127,2021-02,3,-0.5323960860356569
128,2022-02,3,-3.0983435341100938
129,2023-02,3,0.5227992352954579
130,2019-03,3,-0.06579401073329462
131,2020-03,3,2.8677900562640612
132,2021-03,3,-0.5042855857838822
133,2022-03,3,-1.922718177033656
134,2023-03,3,0.11943645646354589
135,2019-04,3,1.2017023983165023
136,2020-04,3,2.0157438032236596
137,2021-04,3,-0.3703656732559103
138,2022-04,3,-1.806836882973177
139,2023-04,3,-0.07257528800267937
140,2019-05,3,2.4462944604970356
141,2020-05,3,1.5694396911247672
142,2021-05,3,1.6308632288162082
143,2022-05,3,-1.6104216942466767
144,2023-05,3,0.32950020846495087
145,2019-06,3,3.2872853694915913
146,2020-06,3,-0.4423653641369052
147,2021-06,3,2.5150093432819247
148,2022-06,3,-1.4287200254822405
149,2023-06,3,-0.4567786073217544
150,2019-07,3,2.0294364462327614
