SPI Type,Month,2019,2020,2021,2022,2023
1,1,0.2442030611831985,0.5886331296587806,0.33576917192560796,-0.1225288597279225,0.33546129662036095
1,2,1.0280535279830683,-0.930173201646341,-0.8250810509911325,-0.465204066538883,0.5651394828974355
1,3,-0.13037847332270555,0.24044298886186255,0.17433669130470544,0.12772949549846,-0.488356132168379
1,4,-0.23052296155475951,-0.6716169722727525,-0.5823001800426565,0.27749353261255855,-0.644421118306258
1,5,0.9794388445538624,0.038991238688639004,-0.09115365468631952,0.5867333747156084,-0.7889584758533236
1,6,0.101101754218349,-0.099330380623735,-0.35275188927060497,-0.3446420181049255,-0.702748207293143
1,7,0.25208713278683803,0.4949972646625845,-0.441976476351046,-0.04055584754080851,-0.431112597085364
1,8,0.5411351834287325,-0.80100138941736,0.2751866203802925,-0.5395910871042635,0.027001704456203007
1,9,1.1760059929415687,-0.42903685624945204,-0.7403252984614245,-0.9306151252588778,-0.5622005624638995
1,10,0.6599632347621884,-0.502273646592027,1.111873553023616,-0.706924325112215,0.30557399130630053
1,11,-0.08434186169613302,0.04973517155638499,-0.42432321995171196,0.333471611280014,-0.9788773674933187
1,12,-0.030808881750590513,-0.20003796980661703,-0.054171244339911995,0.5862696818371365,0.5703012157681124
2,1,0.603878783361699,0.296236851103281,-0.004626042182228485,-0.18817639751320694,0.5631413111129385
2,2,0.8777010598270496,-0.1391972647610575,-0.31783414881209904,-0.47436736630651155,0.5537887256846323
2,3,0.5584785213110285,-0.22305627707304354,-0.20928464856663304,-0.10161505212569596,-0.09653979366705447
2,4,-0.22326462811836048,-0.35954752547193447,-0.290562123599371,0.3734093212872445,-0.8057809237091015
2,5,0.7063254125704709,-0.3774282220109941,-0.42406917260462546,0.5903537767919415,-0.988442286508372
2,6,0.7890603324896761,-0.09518980212984601,-0.390001201153154,0.17493326759429847,-1.042378708899008
2,7,0.18701671915348803,0.2889262900217825,-0.5500741518541311,-0.3069268327794574,-0.761816271673414
2,8,0.5178633399817871,-0.1238796298668185,-0.0978746879533655,-0.4542643435503305,-0.3757189965443025
2,9,1.1691466118512566,-0.7825623205419199,-0.27365194480703,-1.0440767220801286,-0.3602127150330845
2,10,1.2662368585601398,-0.7060110698355265,0.24732856957070248,-1.1713191705821728,-0.216686130387441
2,11,0.43221178125231946,-0.43195035486694755,0.7140031152967425,-0.38800658323808646,-0.30086241228867255
2,12,-0.139597795156988,-0.12052874784653347,-0.38333616478159155,0.5186785577042635,-0.301970371023663
3,1,0.331197287325929,0.038340741766537505,-0.06233335934176852,-0.40540830011951745,0.5205940414047759
3,2,1.0054188367784667,-0.1196724476630105,-0.44145168843522253,-0.430041685404521,0.71578853472904
3,3,0.5870853488676615,0.03704645261036601,-0.06803181551977854,-0.171065572715094,0.023693110708291523
3,4,0.18711295110746354,-0.6076925906492919,-0.5408279214959875,0.20156162843300854,-0.496254031968475
3,5,0.5851625882516789,-0.2544165086986545,-0.23235522047562399,0.625090796448284,-1.0491338316424519
3,6,0.5843695911226936,-0.36445517799655197,-0.5740383678847211,0.2844984444902795,-1.1731489312246974
3,7,0.7458031347216599,0.1941247788917825,-0.5634622693427375,0.06794560071343601,-1.0707133882613287
3,8,0.40893422847994304,-0.17093909310507402,-0.31100308733014953,-0.5988062915392945,-0.7095989947606735
3,9,1.0541963263526066,-0.26014155846191794,-0.441586497725348,-0.817729066529817,-0.5535546235481821
3,10,1.2700939346052624,-0.9730072966808375,0.3579339939758565,-1.2649518354015685,-0.1719970748785515
3,11,1.0915358420277925,-0.6423396399573309,0.0325615829560605,-0.9025350697857251,-0.6161078340528
3,12,0.302899956207089,-0.48317047051916745,0.5656279693014925,-0.157872626722453,-0.0388073765275115
