,Date,SPI Type,value
0,2019-01,1,0.059431471829922956
1,2020-01,1,-0.006269936545659014
2,2021-01,1,-0.4379799781652767
3,2022-01,1,0.6461500310316577
4,2023-01,1,-1.0015897387494026
5,2019-02,1,-0.27410888798592775
6,2020-02,1,-0.4834649678755909
7,2021-02,1,-0.5190438112194219
8,2022-02,1,0.7235412711759884
9,2023-02,1,-0.35472806966975756
10,2019-03,1,-2.0704339760238226
11,2020-03,1,-0.025253723865935527
12,2021-03,1,-0.40675213817557876
13,2022-03,1,-0.0006341623210200312
14,2023-03,1,-1.0352115434448685
15,2019-04,1,-0.3090576512241968
16,2020-04,1,-0.5118506497698343
17,2021-04,1,-0.37891179606162684
18,2022-04,1,0.1491303576103988
19,2023-04,1,-0.3563859987900845
20,2019-05,1,-0.9075058971981419
21,2020-05,1,0.25003128344312614
22,2021-05,1,0.05343181818534617
23,2022-05,1,0.7439186980668182
24,2023-05,1,-0.6160226616184601
25,2019-06,1,0.4249176316110211
26,2020-06,1,0.5669915128956879
27,2021-06,1,-0.1427659619895061
28,2022-06,1,0.11769771469386348
29,2023-06,1,0.08728931337586714
30,2019-07,1,0.3052089601010878
31,2020-07,1,0.9979025391428569
32,2021-07,1,-1.2012722753336487
33,2022-07,1,-0.7288015703515922
34,2023-07,1,-0.634225265566453
35,2019-08,1,0.21186167965400862
36,2020-08,1,0.5788287749096107
37,2021-08,1,0.30818240967737054
38,2022-08,1,-0.4429273393037835
39,2023-08,1,-0.5793048699530031
40,2019-09,1,0.38723077419174534
41,2020-09,1,-0.48717175317530415
42,2021-09,1,-0.4719231173106909
43,2022-09,1,-1.3730707304021503
44,2023-09,1,-1.0117007421741555
45,2019-10,1,0.21598304242412766
46,2020-10,1,0.24171702277582544
47,2021-10,1,-0.2600719014651781
48,2022-10,1,-0.7939309443317796
49,2023-10,1,-0.535977081860115
50,2019-11,1,-0.19294525471779764
51,2020-11,1,0.2662259189506711
52,2021-11,1,0.4889259419533941
53,2022-11,1,-0.037575533638010694
54,2023-11,1,-0.6054481333466644
55,2019-12,1,-0.9041583794674288
56,2020-12,1,-0.37426700345235026
57,2021-12,1,0.017972094000500583
58,2022-12,1,0.39247219960184443
59,2023-12,1,-1.3204015250887582
60,2019-01,2,-0.27374524398516975
61,2020-01,2,-0.6032488233714045
62,2021-01,2,-0.5829910261876369
63,2022-01,2,0.44859299667984953
64,2023-01,2,-0.33431857893127453
65,2019-02,2,-0.09554691162493582
66,2020-02,2,-0.296951898303781
67,2021-02,2,-0.6474322718928804
68,2022-02,2,0.8285601291452814
69,2023-02,2,-0.9145932331430842
70,2019-03,2,-1.413517364850914
71,2020-03,2,-0.2939025043491445
72,2021-03,2,-0.6206707260608149
73,2022-03,2,0.47471852408936466
74,2023-03,2,-0.9697951464502906
75,2019-04,2,-1.398270232200705
76,2020-04,2,-0.4316010792844725
77,2021-04,2,-0.5826162600680376
78,2022-04,2,0.2057903941127415
79,2023-04,2,-0.9158553991410081
80,2019-05,2,-0.9532705278668808
81,2020-05,2,-0.005562507547087394
82,2021-05,2,-0.16327515103902937
83,2022-05,2,0.6993498646221435
84,2023-05,2,-0.6643824796938808
85,2019-06,2,-0.059362553988818664
86,2020-06,2,0.5632037878269482
87,2021-06,2,-0.10825711180589603
88,2022-06,2,0.6260571101966647
89,2023-06,2,-0.18857127923196504
90,2019-07,2,0.48563033199308636
91,2020-07,2,1.0541977780345806
92,2021-07,2,-0.8832878832217508
93,2022-07,2,-0.3030435417835086
94,2023-07,2,-0.26417438381137803
95,2019-08,2,0.4156582626282369
96,2020-08,2,1.066381037850235
97,2021-08,2,-0.5451626356849226
98,2022-08,2,-0.8153141783464004
99,2023-08,2,-0.8106681179831879
100,2019-09,2,0.43900861872050384
101,2020-09,2,0.17874764155777634
102,2021-09,2,0.00048364532463002506
103,2022-09,2,-1.131487350065693
104,2023-09,2,-0.9785037612643974
105,2019-10,2,0.3731516114736353
106,2020-10,2,-0.27290817515865257
107,2021-10,2,-0.4525930128652679
108,2022-10,2,-1.4257992815222356
109,2023-10,2,-1.098387407215257
110,2019-11,2,-0.02170153951686351
111,2020-11,2,0.3345550343250018
112,2021-11,2,0.11698901543791787
113,2022-11,2,-0.5324531667217074
114,2023-11,2,-0.74248648298432
115,2019-12,2,-0.6924473992715837
116,2020-12,2,-0.021617939172952974
117,2021-12,2,0.36552456549868945
118,2022-12,2,0.1979004156842586
119,2023-12,2,-1.1717268083893715
120,2019-01,3,-0.2660524296173826
121,2020-01,3,-0.5918727871903728
122,2021-01,3,-0.26811689694056556
123,2022-01,3,0.5591868587546418
124,2023-01,3,-0.26247891846648586
125,2019-02,3,-0.31854652424893004
126,2020-02,3,-0.6934160483765436
127,2021-02,3,-0.7397074577741883
128,2022-02,3,0.6794242611443022
129,2023-02,3,-0.44496647789243726
130,2019-03,3,-0.8974782231920425
131,2020-03,3,-0.2737812280517376
132,2021-03,3,-0.7131610157455868
133,2022-03,3,0.640678735885376
134,2023-03,3,-1.2424953587385992
135,2019-04,3,-1.3093198114375286
136,2020-04,3,-0.5455127518072544
137,2021-04,3,-0.721009086336329
138,2022-04,3,0.5258255029086445
139,2023-04,3,-0.9176750384689013
140,2019-05,3,-1.6268946239501396
141,2020-05,3,-0.059322420874286706
142,2021-05,3,-0.28573701097926163
143,2022-05,3,0.677283835142575
144,2023-05,3,-0.9804738444645149
145,2019-06,3,-0.18856603722078627
146,2020-06,3,0.40528684782931346
147,2021-06,3,-0.24519545971624992
148,2022-06,3,0.6494141197951276
