SPI Type,Month,2019,2020,2021,2022,2023
1,1,-0.7094932051583211,-0.4635268703397293,0.08382743991406529,-0.19377121511340728,-0.12325040781197076
1,2,-0.5962379534070111,-0.5576149209946566,0.019756111679412117,0.06459988790659515,-0.08708770837961541
1,3,-0.21049755162927536,-0.2838279877171837,0.47576559739113566,0.18982367484288068,0.14391724803510378
1,4,0.3105951478560271,-0.21021853387741543,0.4620998785583121,0.05896036344151159,0.6754375391107763
1,5,-0.2567454172303706,0.13478173657751144,1.2687305765474732,1.0315464933208958,0.05540884846223318
1,6,0.7230032959253503,0.30310884810053346,0.14799655456504598,0.5882271726204443,0.11920514514774436
1,7,0.6225167456703198,0.9196702951379976,0.08005834857462622,-0.003335751647441368,-0.3403238652726443
1,8,0.7353228039715852,0.5279239602167093,0.8727878604414485,0.1568217475877383,0.07546321750762504
1,9,0.2025658018576458,0.19710673243082769,0.5101865693788017,0.08976506246057585,0.05205474037586858
1,10,-0.25423356644252126,0.5091590056574264,0.16057408714086446,0.5961620890712938,0.449876437468442
1,11,-0.3320805391589137,0.3928340693881117,-0.03658703766917563,-0.08729325219700984,0.14683074561637408
1,12,-0.5971855414645487,0.5697083479222611,0.20016722577525792,0.21241506558514864,0.4707041175461355
2,1,-0.9206426894522738,-0.7257249438036625,0.3245782796850888,0.009675555819093342,0.052485683201613155
2,2,-0.8271210283793203,-0.6874408827384269,0.011793926229911612,-0.1427808249036221,-0.1488598530779416
2,3,-0.35820354245546215,-0.5398932340617703,0.2496773692947603,0.1329895500060128,0.10878127587334994
2,4,0.05311194420173239,-0.36096590253586763,0.5201245441316553,0.20061246301809238,0.587982840190202
2,5,-0.042981624315237894,-0.061118523008505246,1.2041671611559062,0.8029789880923882,0.5232150795536832
2,6,0.39763967580060366,0.29618228739187236,0.9301284536859791,1.065320543394689,0.13337784881031145
2,7,0.856997750242785,0.8377573777627895,0.13653734581107685,0.32001083528746666,-0.1382852854280529
2,8,0.9002230648235219,0.9225946663231019,0.6609905795487766,0.046476407046220664,-0.12660753158247234
2,9,0.671169173312692,0.6162633780687915,0.998447316472394,0.12393531527634043,0.013533813498886842
2,10,0.0569544045822667,0.43843619837893794,0.4453923292535212,0.43384044391191334,0.32880996215593417
2,11,-0.3949222839476655,0.5660151718261057,0.0881993841344564,0.40682935429287426,0.3794504088480051
2,12,-0.5728102899563547,0.5634566689941516,0.06717975300809183,0.07874309062223342,0.3331289770229305
3,1,-1.0503964676931825,-0.7057169214716625,0.3899969589625675,-0.05384946039859286,-0.005541716257477082
3,2,-0.9833867904198645,-0.8281634255284457,0.20059429607653437,0.0235970019633072,0.001665964331752322
3,3,-0.5656239762363565,-0.7070283799355563,0.15534039980146375,-0.03758808531793417,0.011383421412952345
3,4,-0.16680310959005568,-0.5391371011363548,0.35697842603555174,0.1977149904770915,0.46725450975896604
3,5,-0.14029613564746862,-0.1609219013256646,1.1666340956127628,0.7636969310507317,0.48163840190297785
3,6,0.4331357401275937,0.14051184497891878,0.9570131033125826,0.9523151345016407,0.5054253468240927
3,7,0.6317157866701798,0.7356568790617665,0.6673173103431889,0.7520685542864036,-0.10138008632418144
3,8,1.0153628268989823,0.9012585729806839,0.5753741800361641,0.3222158046377544,-0.04587196186183641
3,9,0.9190135870749883,0.9381954820718867,0.8083495637284387,0.07293334406263012,-0.09363388275490069
3,10,0.5065000920065612,0.658851900765577,0.8319368938858354,0.3978811071078954,0.24415565929682173
3,11,-0.1142918877665193,0.529067637953807,0.3285534774430007,0.3471291784496393,0.2620134352320625
3,12,-0.560020292689087,0.6697921333383847,0.16782986007462103,0.41060717343887304,0.45328552933289745
