,Date,SPI Type,value
0,2019-01,1,-0.7094932051583211
1,2020-01,1,-0.4635268703397293
2,2021-01,1,0.08382743991406529
3,2022-01,1,-0.19377121511340728
4,2023-01,1,-0.12325040781197076
5,2019-02,1,-0.5962379534070111
6,2020-02,1,-0.5576149209946566
7,2021-02,1,0.019756111679412117
8,2022-02,1,0.06459988790659515
9,2023-02,1,-0.08708770837961541
10,2019-03,1,-0.21049755162927536
11,2020-03,1,-0.2838279877171837
12,2021-03,1,0.47576559739113566
13,2022-03,1,0.18982367484288068
14,2023-03,1,0.14391724803510378
15,2019-04,1,0.3105951478560271
16,2020-04,1,-0.21021853387741543
17,2021-04,1,0.4620998785583121
18,2022-04,1,0.05896036344151159
19,2023-04,1,0.6754375391107763
20,2019-05,1,-0.2567454172303706
21,2020-05,1,0.13478173657751144
22,2021-05,1,1.2687305765474732
23,2022-05,1,1.0315464933208958
24,2023-05,1,0.05540884846223318
25,2019-06,1,0.7230032959253503
26,2020-06,1,0.30310884810053346
27,2021-06,1,0.14799655456504598
28,2022-06,1,0.5882271726204443
29,2023-06,1,0.11920514514774436
30,2019-07,1,0.6225167456703198
31,2020-07,1,0.9196702951379976
32,2021-07,1,0.08005834857462622
33,2022-07,1,-0.003335751647441368
34,2023-07,1,-0.3403238652726443
35,2019-08,1,0.7353228039715852
36,2020-08,1,0.5279239602167093
37,2021-08,1,0.8727878604414485
38,2022-08,1,0.1568217475877383
39,2023-08,1,0.07546321750762504
40,2019-09,1,0.2025658018576458
41,2020-09,1,0.19710673243082769
42,2021-09,1,0.5101865693788017
43,2022-09,1,0.08976506246057585
44,2023-09,1,0.05205474037586858
45,2019-10,1,-0.25423356644252126
46,2020-10,1,0.5091590056574264
47,2021-10,1,0.16057408714086446
48,2022-10,1,0.5961620890712938
49,2023-10,1,0.449876437468442
50,2019-11,1,-0.3320805391589137
51,2020-11,1,0.3928340693881117
52,2021-11,1,-0.03658703766917563
53,2022-11,1,-0.08729325219700984
54,2023-11,1,0.14683074561637408
55,2019-12,1,-0.5971855414645487
56,2020-12,1,0.5697083479222611
57,2021-12,1,0.20016722577525792
58,2022-12,1,0.21241506558514864
59,2023-12,1,0.4707041175461355
60,2019-01,2,-0.9206426894522738
61,2020-01,2,-0.7257249438036625
62,2021-01,2,0.3245782796850888
63,2022-01,2,0.009675555819093342
64,2023-01,2,0.052485683201613155
65,2019-02,2,-0.8271210283793203
66,2020-02,2,-0.6874408827384269
67,2021-02,2,0.011793926229911612
68,2022-02,2,-0.1427808249036221
69,2023-02,2,-0.1488598530779416
70,2019-03,2,-0.35820354245546215
71,2020-03,2,-0.5398932340617703
72,2021-03,2,0.2496773692947603
73,2022-03,2,0.1329895500060128
74,2023-03,2,0.10878127587334994
75,2019-04,2,0.05311194420173239
76,2020-04,2,-0.36096590253586763
77,2021-04,2,0.5201245441316553
78,2022-04,2,0.20061246301809238
79,2023-04,2,0.587982840190202
80,2019-05,2,-0.042981624315237894
81,2020-05,2,-0.061118523008505246
82,2021-05,2,1.2041671611559062
83,2022-05,2,0.8029789880923882
84,2023-05,2,0.5232150795536832
85,2019-06,2,0.39763967580060366
86,2020-06,2,0.29618228739187236
87,2021-06,2,0.9301284536859791
88,2022-06,2,1.065320543394689
89,2023-06,2,0.13337784881031145
90,2019-07,2,0.856997750242785
91,2020-07,2,0.8377573777627895
92,2021-07,2,0.13653734581107685
93,2022-07,2,0.32001083528746666
94,2023-07,2,-0.1382852854280529
95,2019-08,2,0.9002230648235219
96,2020-08,2,0.9225946663231019
97,2021-08,2,0.6609905795487766
98,2022-08,2,0.046476407046220664
99,2023-08,2,-0.12660753158247234
100,2019-09,2,0.671169173312692
101,2020-09,2,0.6162633780687915
102,2021-09,2,0.998447316472394
103,2022-09,2,0.12393531527634043
104,2023-09,2,0.013533813498886842
105,2019-10,2,0.0569544045822667
106,2020-10,2,0.43843619837893794
107,2021-10,2,0.4453923292535212
108,2022-10,2,0.43384044391191334
109,2023-10,2,0.32880996215593417
110,2019-11,2,-0.3949222839476655
111,2020-11,2,0.5660151718261057
112,2021-11,2,0.0881993841344564
113,2022-11,2,0.40682935429287426
114,2023-11,2,0.3794504088480051
115,2019-12,2,-0.5728102899563547
116,2020-12,2,0.5634566689941516
117,2021-12,2,0.06717975300809183
118,2022-12,2,0.07874309062223342
119,2023-12,2,0.3331289770229305
120,2019-01,3,-1.0503964676931825
121,2020-01,3,-0.7057169214716625
122,2021-01,3,0.3899969589625675
123,2022-01,3,-0.05384946039859286
124,2023-01,3,-0.005541716257477082
125,2019-02,3,-0.9833867904198645
126,2020-02,3,-0.8281634255284457
127,2021-02,3,0.20059429607653437
128,2022-02,3,0.0235970019633072
129,2023-02,3,0.001665964331752322
130,2019-03,3,-0.5656239762363565
131,2020-03,3,-0.7070283799355563
132,2021-03,3,0.15534039980146375
133,2022-03,3,-0.03758808531793417
134,2023-03,3,0.011383421412952345
135,2019-04,3,-0.16680310959005568
136,2020-04,3,-0.5391371011363548
137,2021-04,3,0.35697842603555174
138,2022-04,3,0.1977149904770915
139,2023-04,3,0.46725450975896604
140,2019-05,3,-0.14029613564746862
141,2020-05,3,-0.1609219013256646
142,2021-05,3,1.1666340956127628
143,2022-05,3,0.7636969310507317
144,2023-05,3,0.48163840190297785
145,2019-06,3,0.4331357401275937
146,2020-06,3,0.14051184497891878
147,2021-06,3,0.9570131033125826
148,2022-06,3,0.9523151345016407
149,2023-06,3,0.5054253468240927
150,2019-07,3,0.6317157866701798
151,2020-07,3,0.7356568790617665
