,Date,SPI Type,value
0,2019-01,1,0.01665332296360655
1,2020-01,1,0.6286220013101944
2,2021-01,1,0.556086248041892
3,2022-01,1,-0.48107928247932374
4,2023-01,1,1.3471782961715395
5,2019-02,1,0.18732737730893403
6,2020-02,1,-0.23475219171872874
7,2021-02,1,-0.27138556303502664
8,2022-02,1,-0.7906845289450775
9,2023-02,1,0.3519687230789695
10,2019-03,1,0.8402758986213456
11,2020-03,1,0.8252146639454453
12,2021-03,1,1.2147021036029764
13,2022-03,1,-0.1070686557490985
14,2023-03,1,-0.528318134843097
15,2019-04,1,-0.07650649257628095
16,2020-04,1,-0.9712410254303072
17,2021-04,1,-0.5815468627264506
18,2022-04,1,-0.6980003906961795
19,2023-04,1,-1.1855580125792915
20,2019-05,1,1.6093868904998079
21,2020-05,1,0.07846306130932476
22,2021-05,1,0.3407081919264662
23,2022-05,1,-0.034963676830656445
24,2023-05,1,0.27603425316650015
25,2019-06,1,0.20730572663342664
26,2020-06,1,-0.6000153568484139
27,2021-06,1,-0.28047968088442427
28,2022-06,1,-0.7537689497515119
29,2023-06,1,-0.05395039283156263
30,2019-07,1,0.10566842858493822
31,2020-07,1,0.4444605207076426
32,2021-07,1,0.03748913533645598
33,2022-07,1,-0.13713128425506954
34,2023-07,1,0.37464184747777124
35,2019-08,1,1.127623526491402
36,2020-08,1,-1.3376485853169602
37,2021-08,1,-0.15779224482659748
38,2022-08,1,-0.7414597625687818
39,2023-08,1,-0.06142660064846236
40,2019-09,1,0.18658509811821475
41,2020-09,1,-0.30241858540123706
42,2021-09,1,-0.27600009467354036
43,2022-09,1,-0.6975090998081805
44,2023-09,1,-0.13402252585418073
45,2019-10,1,0.17687943204241394
46,2020-10,1,-0.5711754418959688
47,2021-10,1,0.5329700222491083
48,2022-10,1,-0.5941615172224995
49,2023-10,1,0.5422553948169073
50,2019-11,1,0.19032853977996284
51,2020-11,1,-0.13943128954102071
52,2021-11,1,-0.8197585185858844
53,2022-11,1,-0.10139947950959374
54,2023-11,1,-0.4759489195596511
55,2019-12,1,0.4487583071023844
56,2020-12,1,0.1912926424502227
57,2021-12,1,-0.8726507290434493
58,2022-12,1,0.48665867602815305
59,2023-12,1,1.0331440417515905
60,2019-01,2,1.0893882553754184
61,2020-01,2,0.6574408684596807
62,2021-01,2,0.3793836927228978
63,2022-01,2,-0.8694835408944838
64,2023-01,2,1.049129332176754
65,2019-02,2,0.13397801198474452
66,2020-02,2,0.18962997810812957
67,2021-02,2,0.17023495482757842
68,2022-02,2,-0.948225080654196
69,2023-02,2,1.1750040487426436
70,2019-03,2,0.8253831035108156
71,2020-03,2,0.5842799188490153
72,2021-03,2,1.0004320835566123
73,2022-03,2,-0.5096144020550192
74,2023-03,2,-0.32394723412226867
75,2019-04,2,0.49412192991298876
76,2020-04,2,-0.15338252730762952
77,2021-04,2,0.5507001624438345
78,2022-04,2,-0.5696539962100436
79,2023-04,2,-1.2431459456589913
80,2019-05,2,1.3317777104848154
81,2020-05,2,-0.49056166994006795
82,2021-05,2,-0.06401174245429
83,2022-05,2,-0.3805672935300834
84,2023-05,2,-0.2873354925833451
85,2019-06,2,1.253642247182791
86,2020-06,2,-0.3893181621706614
87,2021-06,2,0.015791227182941705
88,2022-06,2,-0.5288525117207825
89,2023-06,2,0.11131537536083327
90,2019-07,2,0.1461997113608342
91,2020-07,2,-0.11480480552771494
92,2021-07,2,-0.21567310576171572
93,2022-07,2,-0.6118727113905701
94,2023-07,2,0.18411703721292622
95,2019-08,2,0.8132935298877275
96,2020-08,2,-0.4448258064022858
97,2021-08,2,-0.14865180080316578
98,2022-08,2,-0.5620449348129571
99,2023-08,2,0.2177142249955248
100,2019-09,2,0.8655436318277766
101,2020-09,2,-1.1123234214773032
102,2021-09,2,-0.37773870587034275
103,2022-09,2,-1.0158358432253942
104,2023-09,2,-0.12865066093755864
105,2019-10,2,0.19809052464384885
106,2020-10,2,-0.6862214489503385
107,2021-10,2,0.09288271835618078
108,2022-10,2,-0.9343808314551479
109,2023-10,2,0.21391487268627526
110,2019-11,2,0.11978594014876465
111,2020-11,2,-0.6495830133495182
112,2021-11,2,0.006356938559613141
113,2022-11,2,-0.5959827195838614
114,2023-11,2,0.14856107321299394
115,2019-12,2,0.29860546034133967
116,2020-12,2,-0.11543148780215014
117,2021-12,2,-1.1388245626928637
118,2022-12,2,0.20010921061710077
119,2023-12,2,0.27540135187860365
120,2019-01,3,0.7309634433691523
121,2020-01,3,0.4668111347060945
122,2021-01,3,0.058880799958590205
123,2022-01,3,-1.1471042734459493
124,2023-01,3,0.7716993849454091
125,2019-02,3,0.9608361885914223
126,2020-02,3,0.3873517452549657
127,2021-02,3,0.1294030101949497
128,2022-02,3,-1.210983165005906
129,2023-02,3,1.1070602809419758
130,2019-03,3,0.8294487319191802
131,2020-03,3,0.6807849412380355
132,2021-03,3,1.1314547340027112
133,2022-03,3,-0.7006174192370271
134,2023-03,3,0.3242898152399776
135,2019-04,3,0.5069283813807751
136,2020-04,3,-0.23225089545030195
137,2021-04,3,0.3935465688779018
138,2022-04,3,-0.7783289999811542
139,2023-04,3,-1.015923178400178
140,2019-05,3,1.487869892830839
141,2020-05,3,-0.09553802402204907
142,2021-05,3,0.5288460482349111
143,2022-05,3,-0.42597130706131064
144,2023-05,3,-0.4506884348996232
145,2019-06,3,1.0682302794027263
146,2020-06,3,-0.7750346658131329
147,2021-06,3,-0.254526590597172
148,2022-06,3,-0.728280103695508
149,2023-06,3,-0.2964124569354911
150,2019-07,3,1.0638625610275851
