,Date,SPI Type,value
0,2019-01,1,-0.23140120866780745
1,2020-01,1,0.2523864412997224
2,2021-01,1,0.35051765332210416
3,2022-01,1,-1.440315121031129
4,2023-01,1,0.006157048315943681
5,2019-02,1,-0.9795308214243327
6,2020-02,1,1.3173792217023779
7,2021-02,1,-1.1393683525169955
8,2022-02,1,-1.5754274651930753
9,2023-02,1,-0.4491003638902138
10,2019-03,1,0.12283709213068468
11,2020-03,1,3.598454308061039
12,2021-03,1,-1.6612660415183798
13,2022-03,1,-1.998111519712105
14,2023-03,1,-0.28086104968162506
15,2019-04,1,1.9700309885508838
16,2020-04,1,-1.304751425554351
17,2021-04,1,0.12095111679526031
18,2022-04,1,-2.807481045955344
19,2023-04,1,-1.8916296540935345
20,2019-05,1,1.1008769346690084
21,2020-05,1,-0.43389614286512457
22,2021-05,1,0.8553813202053419
23,2022-05,1,-2.796122719794108
24,2023-05,1,1.9189278629400626
25,2019-06,1,0.7837930541864923
26,2020-06,1,-1.443788508263605
27,2021-06,1,2.1368603978879204
28,2022-06,1,1.014630713275605
29,2023-06,1,-2.749010609048803
30,2019-07,1,-2.158902625677272
31,2020-07,1,-1.4958104186678944
32,2021-07,1,2.563483310394612
33,2022-07,1,-1.2009961772152655
34,2023-07,1,-4.466267561265979
35,2019-08,1,-2.0084483432272875
36,2020-08,1,-3.942735081541668
37,2021-08,1,1.89178931734933
38,2022-08,1,3.6126281301599565
39,2023-08,1,-1.8456829067598346
40,2019-09,1,-0.030666536152097867
41,2020-09,1,-0.5778571602964182
42,2021-09,1,-0.7753431388225984
43,2022-09,1,-0.996168547003724
44,2023-09,1,-1.3399382924054786
45,2019-10,1,-0.6103399789804488
46,2020-10,1,-2.916382121583744
47,2021-10,1,-0.8276127087822096
48,2022-10,1,1.4570401367543178
49,2023-10,1,0.1450475458848715
50,2019-11,1,2.820826964014645
51,2020-11,1,-2.031818523170351
52,2021-11,1,-1.4660256613644407
53,2022-11,1,0.13482903426871423
54,2023-11,1,0.08116044817363423
55,2019-12,1,0.34098916626185893
56,2020-12,1,0.16691534987434567
57,2021-12,1,-0.6987382733274846
58,2022-12,1,-0.5446375997734513
59,2023-12,1,-0.018134712162911727
60,2019-01,2,1.285008453679835
61,2020-01,2,0.4037559549916313
62,2021-01,2,0.006090693263458018
63,2022-01,2,-1.9640650775496176
64,2023-01,2,-0.31554189233738283
65,2019-02,2,-0.9313300167245195
66,2020-02,2,0.7198767852762361
67,2021-02,2,-0.7075669514278153
68,2022-02,2,-2.1841623537738535
69,2023-02,2,-0.5188038773153749
70,2019-03,2,-0.6191152335089147
71,2020-03,2,2.821806537952835
72,2021-03,2,-1.9364890130060248
73,2022-03,2,-2.319936092432643
74,2023-03,2,-0.7604502461039153
75,2019-04,2,1.4234823063985633
76,2020-04,2,2.2400290191722254
77,2021-04,2,-1.0484310979940161
78,2022-04,2,-3.9124132819057875
79,2023-04,2,-0.7099141447206154
80,2019-05,2,1.5736211506503401
81,2020-05,2,-1.3212600616146832
82,2021-05,2,0.45255295838744775
83,2022-05,2,-3.861995720110541
84,2023-05,2,0.9015397731822715
85,2019-06,2,1.0102256511018433
86,2020-06,2,-1.4742900190316952
87,2021-06,2,2.04720225806134
88,2022-06,2,-0.1909789881023018
89,2023-06,2,-0.40613265476737864
90,2019-07,2,-1.2236413180165318
91,2020-07,2,-2.3762387171617463
92,2021-07,2,3.252548259936984
93,2022-07,2,-0.6278581314771846
94,2023-07,2,-4.752905740292974
95,2019-08,2,-3.0580890363115723
96,2020-08,2,-4.019024794254147
97,2021-08,2,2.858295147025997
98,2022-08,2,1.9652106869620645
99,2023-08,2,-4.15555305566706
100,2019-09,2,-1.423114608860822
101,2020-09,2,-2.7283808695167213
102,2021-09,2,0.555605871209351
103,2022-09,2,1.7015827944861188
104,2023-09,2,-2.182296346075657
105,2019-10,2,-0.3556204366234149
106,2020-10,2,-2.3321376528632367
107,2021-10,2,-1.182155982109323
108,2022-10,2,0.09575510651172475
109,2023-10,2,-0.8537172238050948
110,2019-11,2,1.4624961854304048
111,2020-11,2,-3.6342749385244004
112,2021-11,2,-1.7637018780096574
113,2022-11,2,1.349069890159641
114,2023-11,2,-0.15508126442595643
115,2019-12,2,0.8478581670871397
116,2020-12,2,-1.279211442082637
117,2021-12,2,-0.08254334999062998
118,2022-12,2,0.9972440155647033
119,2023-12,2,1.4409611394590587
120,2019-01,3,0.37478274985906823
121,2020-01,3,1.5019019349280542
122,2021-01,3,-1.0635106879178355
123,2022-01,3,-2.135146846993679
124,2023-01,3,0.16561121391603667
125,2019-02,3,0.580862721208159
126,2020-02,3,0.6482981344658792
127,2021-02,3,-0.6591103054409843
128,2022-02,3,-2.282345611052582
129,2023-02,3,-0.6060707185990867
130,2019-03,3,-0.7533805532069162
131,2020-03,3,2.156954309383339
132,2021-03,3,-1.339967940991634
133,2022-03,3,-2.6984198419814933
134,2023-03,3,-0.6739074538051903
135,2019-04,3,0.7740338120170709
136,2020-04,3,2.1011244416051227
137,2021-04,3,-1.7070844717944194
138,2022-04,3,-3.2661294082910515
139,2023-04,3,-0.8319887335642201
140,2019-05,3,1.3318690468909196
141,2020-05,3,1.576597421666543
142,2021-05,3,-0.18827316648470768
143,2022-05,3,-3.8930434700472656
144,2023-05,3,0.46449739222349534
145,2019-06,3,1.3596088755459692
146,2020-06,3,-1.9308020022525272
147,2021-06,3,1.523384467591449
148,2022-06,3,-0.9219575951855218
149,2023-06,3,-0.8453014723924938
150,2019-07,3,-0.9483624844498216
151,2020-07,3,-2.293726019583862
