SPI Type,Month,2019,2020,2021,2022,2023
1,1,1.5473319733024353,3.907548444229637,1.2604108913762624,-2.0880185550125168,1.5539351395987984
1,2,1.0984945754053246,1.6893351327037924,-1.3348408811203625,0.08679298206509858,0.924441023560083
1,3,-1.4054548053977773,2.9753891823877954,0.5750829868925973,0.9135774991309287,1.186217415702965
1,4,2.352550185432242,1.132465181486489,0.9696951229079017,-0.2565803739887321,0.5855114608383062
1,5,4.0743516548867715,1.2586259609422885,2.96990463390425,0.16177665377721948,-1.0153745364454132
1,6,2.8140390708039407,-0.6618607085831497,1.9534511950833333,-1.666908888606796,-0.2482742813276321
1,7,-0.45964039820039854,1.5658665082814862,1.9958027633583146,-1.7398451520696652,0.8089808057141096
1,8,1.3189806400424846,1.648453558220308,1.3656193121695204,2.5061475026098923,-4.089858821860326
1,9,-1.2864617777814935,2.484532867647944,-2.169499500270402,-3.8087818365411867,-1.328213019835556
1,10,2.710205471107704,-0.23067351309667797,0.9677339272695856,-0.4235775291103699,0.8300895929600631
1,11,-1.0560132567716625,-2.172831221496373,-2.505263539065862,1.7655604787945947,-2.2364077214534706
1,12,-2.3020216591800815,0.9182614097734448,-2.2074329776825268,0.7254185073618963,-0.18337319879790148
2,1,4.17450450377236,1.1637264483918488,1.274610507932976,-3.3490169397247125,1.3743317955279573
2,2,1.7057820408302744,3.663698279817606,-0.14532187382797693,-1.5744100688712608,1.6589988588207507
2,3,-0.2319152086860067,3.0534983776699822,-0.5790837685440344,0.40122338179467587,1.1110963963892606
2,4,0.9814985887702058,2.6038321240207853,1.044840687387536,0.2879702434102156,1.2835611726920864
2,5,4.276261871370062,1.4904096677098724,2.454465685505354,-0.04671224395116689,-0.3614090347332926
2,6,4.457880113648651,0.4902519958038524,3.0660487959931233,-1.078076532246056,-1.0423456298747333
2,7,1.8707759071659111,0.46017684215372734,2.43819989787921,-2.4723598374983866,0.09292829948109016
2,8,0.48596262748644103,2.036292803397314,1.970577257039094,0.6971842486699055,-1.6221717184577646
2,9,-0.3778479050786466,2.577252153969394,-0.8883004235001412,-0.6944686699955166,-2.737156754356313
2,10,1.4453921314355347,1.3901348996089449,-0.8069212974453931,-2.896862781222907,-0.4347354546515165
2,11,1.4037887139900993,-1.6479923229213689,-0.9407785363806013,0.5558576920996858,-0.8639400868773751
2,12,-2.0587235727768274,-0.7203334380889955,-3.089793212981622,1.3515670349319902,-1.6558597008274065
3,1,3.24908926502193,0.17677778366562882,-0.28242382943228833,-3.8607023682371966,1.8872058078788596
3,2,4.196140219911766,1.690446579476829,0.2438242873059397,-2.778022671496818,1.5205506534443511
3,3,0.5990759040450764,4.2390798625055925,0.10101237727416396,-0.6808498481939614,1.8042101368662502
3,4,1.32269015964722,2.8547268898841645,0.2527223046279465,0.03620953685204859,1.4101478910245644
3,5,3.291041096745191,2.4900502756913157,2.420407317720269,0.29315674952585496,0.391621631413091
3,6,4.689296213323221,0.7955350762866072,2.8638756931099425,-0.9749921076245391,-0.552153064697061
3,7,3.821387277235208,1.0048614251967916,3.390892189195044,-1.7483668814576379,-0.6161673544501033
3,8,2.120374203938886,1.1376933222781422,2.432368747507814,-0.4250487095618003,-1.5797036283587786
3,9,-0.4614434884230122,2.936230195111085,0.10215622535998678,-1.551535841962853,-1.8180742363993618
3,10,1.7029879766295708,1.7417319549898052,-0.3495524764293302,-1.004267564650555,-1.5343725283382565
3,11,0.6595747120582711,0.04917892780487031,-2.080298466764091,-1.4970025089825272,-1.6664957411425267
3,12,0.08673975838402867,-0.8504161547979453,-1.6498790927699956,0.5563074300225935,-0.8580666593057695
